chemistry,feature,fold,seed,temperature,mae,rmse,source
LFP,G0,DST,9,20.0,2.3598541068347125,3.644785649655564,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,DST,9,25.0,2.0273505370951463,3.315500449593254,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,DST,9,30.0,1.876630848887292,3.066519000253906,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,DST,9,40.0,1.398203993256195,2.3686278767544446,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,DST,9,50.0,1.214794041896622,1.9660881711773617,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,-10.0,4.8771566225739695,6.070082465255475,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,0.0,3.635744521366292,4.8297817189310654,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,10.0,3.30537912292437,4.426239852957998,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,20.0,2.497581492326789,3.494926493882611,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,25.0,2.5454327787643867,3.5278608508067704,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,30.0,1.9073134937108456,2.842855581120602,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,40.0,1.575776466352402,2.427256058806408,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,0,50.0,1.249447171450134,1.991999946065783,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,-10.0,4.598713514962202,5.653852827490876,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,0.0,3.442799004392494,4.560829741665291,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,10.0,3.1195411687562173,4.184847741955034,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,20.0,2.3347736687672715,3.3321951230577325,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,25.0,2.35694367980332,3.334599028642567,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,30.0,1.7997569516976009,2.7006557747923723,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,40.0,1.5015861272083555,2.3105071748065917,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,1,50.0,1.2392228002667978,1.936263555474121,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,-10.0,4.260128898735976,5.465079399152774,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,0.0,3.1656252062757155,4.405517699167313,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,10.0,2.8001837098111184,3.92650470873284,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,20.0,2.1219567292837427,3.1181620285706715,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,25.0,2.013732363711155,3.00209436459032,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,30.0,1.6272281075838984,2.5270237795027866,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,40.0,1.3138446726794577,2.0793456019824004,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,2,50.0,1.14195326110502,1.7317998861036947,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,-10.0,4.724856412107464,6.130522587235261,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,0.0,3.6541645097287545,5.006954021625834,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,10.0,3.301761137116517,4.507418479327446,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,20.0,2.4760180480694967,3.579954553560548,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,25.0,2.5185232749812902,3.5694595780257314,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,30.0,1.8958464915549027,2.8954975357727077,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,40.0,1.503410002421788,2.415075015309888,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,3,50.0,1.2077212128825163,1.996872240402708,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,-10.0,4.9696570930691335,6.2283951636667005,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,0.0,3.794683201742617,5.125874673086674,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,10.0,3.4083299157354947,4.612033242573736,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,20.0,2.526785377174069,3.594603601851561,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,25.0,2.528636884969325,3.588219365347628,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,30.0,1.8990736064418388,2.9030424337119367,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,40.0,1.5454985924744955,2.458101456024328,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,4,50.0,1.1822156400296049,1.977626794400571,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,-10.0,5.38194551520491,6.700578774490808,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,0.0,3.950369684968333,5.271825186659301,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,10.0,3.524104239101543,4.721058561688588,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,20.0,2.8036038091814524,3.864752700298298,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,25.0,2.7491070217209144,3.8153796521504177,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,30.0,2.160538024510405,3.138043022128207,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,40.0,1.779160187339099,2.694195920971214,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,5,50.0,1.3812946241105226,2.236196021700633,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,-10.0,5.138993818890135,6.44449553339402,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,0.0,3.801402434631808,5.123813294558711,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,10.0,3.3604040391729386,4.5392606699115285,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,20.0,2.573157435598859,3.657194777332815,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,25.0,2.474925564593115,3.528871624329493,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,30.0,1.974309994366357,2.954829192420347,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,40.0,1.545586689231975,2.4405895878229167,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,6,50.0,1.2368829141605475,2.020156660320528,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,-10.0,4.663977820642944,5.839358755960864,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,0.0,3.4409489977385443,4.661911587546454,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,10.0,3.0958800349135696,4.205042522994369,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,20.0,2.333581135969916,3.320206749684376,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,25.0,2.3664641963089323,3.3251542430042305,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,30.0,1.740848262261358,2.6333164430278746,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,40.0,1.4054589607845758,2.1947152508805443,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,7,50.0,1.1157985341840444,1.7946003780674804,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,-10.0,4.89870297741241,6.101695413572244,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,0.0,3.652531275711553,4.841137039141814,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,10.0,3.26935043193696,4.348170085556627,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,20.0,2.496149084751878,3.491536376260624,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,25.0,2.532192776148785,3.48811639106419,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,30.0,1.9094273482236697,2.82988736122053,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,40.0,1.5694564708375824,2.387350996688519,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,8,50.0,1.2466412329626493,1.958497763435498,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,9,-10.0,4.870833902676278,6.065963063273676,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,G0,FUDS,9,0.0,3.635253207938584,4.807987783705085,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
