feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,25.0,<=35,1.4876591289337804,1.6389287013915792,1.484915762843729
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,25.0,>65,0.6974556974805671,0.7431421256593748,0.6974556974805671
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,45.0,35-65,1.2545754166697367,1.362674267727744,1.2545754166697367
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,45.0,<=35,1.2230113864126542,1.4430856582675753,1.2176552862298426
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,45.0,>65,0.7971866597684624,0.8458657984130381,0.7971859579353945
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,0.0,35-65,3.6791840695631692,3.825035252485345,3.6791840695631692
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,0.0,<=35,5.572996910414286,5.731337427686754,5.572996910414286
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,0.0,>65,2.1160215930207027,2.225240923825803,2.1160215930207027
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,25.0,35-65,2.7704222158359046,2.9849076155294183,2.7704222158359046
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,25.0,<=35,3.6644938065154604,3.8820212888216186,3.6644938065154604
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,25.0,>65,1.6554064144033809,1.7418814081057215,1.6554064144033809
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,45.0,35-65,3.221794034195493,3.4485347579780865,3.221794034195493
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,45.0,<=35,3.376220652783914,3.7329129490063755,3.376220652783914
T6_plain,FUDS,2,r0_scale,r0_scale_1.5,45.0,>65,1.889563310866526,2.014364629966146,1.889563310866526
T6_plain,FUDS,2,r0_scale,r0_scale_2,0.0,35-65,7.3113526172102326,7.584851579338601,7.3113526172102326
T6_plain,FUDS,2,r0_scale,r0_scale_2,0.0,<=35,10.82703764887277,11.008209367024408,10.82703764887277
T6_plain,FUDS,2,r0_scale,r0_scale_2,0.0,>65,4.255420100584867,4.4806645184710385,4.255157502268585
T6_plain,FUDS,2,r0_scale,r0_scale_2,25.0,35-65,5.41143305656975,5.786883509088867,5.41143305656975
T6_plain,FUDS,2,r0_scale,r0_scale_2,25.0,<=35,7.224909673304939,7.538695717498347,7.224909673304939
