model_id,chemistry,fold,method,temperature_C,onchip_status,n_evaluation_points,mcu_mae_pct,python_mae_pct,mae_delta_mcu_minus_python_pct,mean_abs_mcu_python_diff_pct_point,p95_abs_mcu_python_diff_pct_point,max_abs_mcu_python_diff_pct_point
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,10,PASS,7021,0.2679621178257792,0.2679621087467933,9.07898589641576e-09,1.0427325222267882e-06,2.7072742603273525e-06,2.9784185340275826e-06
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,20,PASS,7249,0.2910670745610172,0.2910670910071523,-1.6446135120418148e-08,1.0293415561007855e-06,2.687093616504654e-06,2.984055613719505e-06
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,25,PASS,7323,0.3583018090199575,0.3583018305519078,-2.153195027831956e-08,1.0159442179870228e-06,2.6960464705183527e-06,2.9811025759052256e-06
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,30,PASS,7397,0.2368756636201748,0.2368756562254493,7.39472549859954e-09,1.0185585699549416e-06,2.7004613079029127e-06,2.9778057908380617e-06
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,40,PASS,7529,0.4216158126764353,0.4216158165844466,-3.908011247943932e-09,1.0105015371279431e-06,2.6993199142566478e-06,2.9803026158070622e-06
lfp_fuds_plain_2rc_ekf,LFP,FUDS,plain_2rc_ekf,50,PASS,7565,0.1687464475834608,0.1687464395417487,8.041712101780618e-09,1.0060493831735709e-06,2.7090809773255837e-06,2.979381275025617e-06
lfp_us06_adaptive_hysteresis_2rc_ekf,LFP,US06,adaptive_hysteresis_2rc_ekf,-10,PASS,5051,0.0893225392565956,0.0893225657403562,-2.6483760587336924e-08,1.2922735458998452e-06,2.7633331178833487e-06,2.97966094020552e-06
lfp_us06_adaptive_hysteresis_2rc_ekf,LFP,US06,adaptive_hysteresis_2rc_ekf,0,PASS,6234,0.0479818957285924,0.0479818941971587,1.5314337159511027e-09,1.1097487889288158e-06,2.708508698434641e-06,2.9801321521638613e-06
lfp_us06_adaptive_hysteresis_2rc_ekf,LFP,US06,adaptive_hysteresis_2rc_ekf,10,PASS,6727,0.0563611926434108,0.0563612143874711,-2.1744060378636746e-08,1.0328986315743986e-06,2.712083786438057e-06,2.98030251588699e-06
lfp_us06_adaptive_hysteresis_2rc_ekf,LFP,US06,adaptive_hysteresis_2rc_ekf,20,PASS,6849,0.0354255700913647,0.0354255796470518,-9.555687040252447e-09,1.0354786512607354e-06,2.6810228326290533e-06,2.980126778684422e-06
