model,precision,window_index,repeat_index,cycles,clock_hz
nmc_t6plain_fuds_s0,fp32,63,3,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,4,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,5,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,6,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,7,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,8,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,9,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,10,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,11,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,12,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,13,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,14,47506552,250000000
nmc_t6plain_fuds_s0,fp32,63,15,47506552,250000000
nmc_t6plain_fuds_s1,fp32,0,0,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,1,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,2,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,3,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,4,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,5,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,6,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,7,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,8,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,9,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,10,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,11,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,12,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,13,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,14,47620302,250000000
nmc_t6plain_fuds_s1,fp32,0,15,47620302,250000000
nmc_t6plain_fuds_s1,fp32,1,0,47630422,250000000
nmc_t6plain_fuds_s1,fp32,1,1,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,2,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,3,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,4,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,5,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,6,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,7,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,8,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,9,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,10,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,11,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,12,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,13,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,14,47630376,250000000
nmc_t6plain_fuds_s1,fp32,1,15,47630376,250000000
nmc_t6plain_fuds_s1,fp32,2,0,47653263,250000000
nmc_t6plain_fuds_s1,fp32,2,1,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,2,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,3,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,4,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,5,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,6,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,7,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,8,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,9,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,10,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,11,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,12,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,13,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,14,47653217,250000000
nmc_t6plain_fuds_s1,fp32,2,15,47653217,250000000
nmc_t6plain_fuds_s1,fp32,3,0,47666284,250000000
nmc_t6plain_fuds_s1,fp32,3,1,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,2,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,3,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,4,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,5,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,6,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,7,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,8,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,9,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,10,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,11,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,12,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,13,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,14,47666236,250000000
nmc_t6plain_fuds_s1,fp32,3,15,47666236,250000000
nmc_t6plain_fuds_s1,fp32,4,0,47679094,250000000
nmc_t6plain_fuds_s1,fp32,4,1,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,2,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,3,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,4,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,5,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,6,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,7,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,8,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,9,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,10,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,11,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,12,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,13,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,14,47679041,250000000
nmc_t6plain_fuds_s1,fp32,4,15,47679041,250000000
nmc_t6plain_fuds_s1,fp32,5,0,47696334,250000000
nmc_t6plain_fuds_s1,fp32,5,1,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,2,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,3,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,4,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,5,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,6,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,7,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,8,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,9,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,10,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,11,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,12,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,13,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,14,47696281,250000000
nmc_t6plain_fuds_s1,fp32,5,15,47696281,250000000
nmc_t6plain_fuds_s1,fp32,6,0,47718497,250000000
nmc_t6plain_fuds_s1,fp32,6,1,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,2,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,3,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,4,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,5,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,6,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,7,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,8,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,9,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,10,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,11,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,12,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,13,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,14,47718444,250000000
nmc_t6plain_fuds_s1,fp32,6,15,47718444,250000000
nmc_t6plain_fuds_s1,fp32,7,0,47726647,250000000
nmc_t6plain_fuds_s1,fp32,7,1,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,2,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,3,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,4,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,5,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,6,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,7,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,8,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,9,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,10,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,11,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,12,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,13,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,14,47726594,250000000
nmc_t6plain_fuds_s1,fp32,7,15,47726594,250000000
nmc_t6plain_fuds_s1,fp32,8,0,47727688,250000000
nmc_t6plain_fuds_s1,fp32,8,1,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,2,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,3,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,4,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,5,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,6,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,7,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,8,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,9,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,10,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,11,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,12,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,13,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,14,47727635,250000000
nmc_t6plain_fuds_s1,fp32,8,15,47727635,250000000
nmc_t6plain_fuds_s1,fp32,9,0,47741276,250000000
nmc_t6plain_fuds_s1,fp32,9,1,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,2,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,3,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,4,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,5,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,6,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,7,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,8,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,9,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,10,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,11,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,12,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,13,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,14,47741253,250000000
nmc_t6plain_fuds_s1,fp32,9,15,47741253,250000000
nmc_t6plain_fuds_s1,fp32,10,0,47725205,250000000
nmc_t6plain_fuds_s1,fp32,10,1,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,2,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,3,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,4,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,5,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,6,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,7,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,8,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,9,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,10,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,11,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,12,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,13,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,14,47725182,250000000
nmc_t6plain_fuds_s1,fp32,10,15,47725182,250000000
nmc_t6plain_fuds_s1,fp32,11,0,47715074,250000000
nmc_t6plain_fuds_s1,fp32,11,1,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,2,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,3,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,4,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,5,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,6,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,7,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,8,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,9,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,10,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,11,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,12,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,13,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,14,47715051,250000000
nmc_t6plain_fuds_s1,fp32,11,15,47715051,250000000
nmc_t6plain_fuds_s1,fp32,12,0,47706888,250000000
nmc_t6plain_fuds_s1,fp32,12,1,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,2,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,3,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,4,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,5,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,6,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,7,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,8,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,9,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,10,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,11,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,12,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,13,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,14,47706835,250000000
nmc_t6plain_fuds_s1,fp32,12,15,47706835,250000000
nmc_t6plain_fuds_s1,fp32,13,0,47699417,250000000
nmc_t6plain_fuds_s1,fp32,13,1,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,2,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,3,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,4,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,5,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,6,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,7,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,8,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,9,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,10,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,11,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,12,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,13,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,14,47699362,250000000
nmc_t6plain_fuds_s1,fp32,13,15,47699362,250000000
nmc_t6plain_fuds_s1,fp32,14,0,47676320,250000000
nmc_t6plain_fuds_s1,fp32,14,1,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,2,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,3,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,4,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,5,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,6,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,7,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,8,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,9,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,10,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,11,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,12,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,13,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,14,47676265,250000000
nmc_t6plain_fuds_s1,fp32,14,15,47676265,250000000
nmc_t6plain_fuds_s1,fp32,15,0,47666610,250000000
nmc_t6plain_fuds_s1,fp32,15,1,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,2,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,3,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,4,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,5,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,6,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,7,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,8,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,9,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,10,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,11,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,12,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,13,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,14,47666555,250000000
nmc_t6plain_fuds_s1,fp32,15,15,47666555,250000000
nmc_t6plain_fuds_s1,fp32,16,0,47677716,250000000
nmc_t6plain_fuds_s1,fp32,16,1,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,2,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,3,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,4,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,5,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,6,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,7,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,8,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,9,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,10,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,11,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,12,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,13,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,14,47677663,250000000
nmc_t6plain_fuds_s1,fp32,16,15,47677663,250000000
nmc_t6plain_fuds_s1,fp32,17,0,47665730,250000000
nmc_t6plain_fuds_s1,fp32,17,1,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,2,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,3,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,4,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,5,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,6,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,7,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,8,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,9,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,10,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,11,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,12,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,13,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,14,47665684,250000000
nmc_t6plain_fuds_s1,fp32,17,15,47665684,250000000
nmc_t6plain_fuds_s1,fp32,18,0,47667618,250000000
nmc_t6plain_fuds_s1,fp32,18,1,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,2,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,3,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,4,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,5,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,6,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,7,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,8,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,9,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,10,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,11,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,12,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,13,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,14,47667572,250000000
nmc_t6plain_fuds_s1,fp32,18,15,47667572,250000000
nmc_t6plain_fuds_s1,fp32,19,0,47650754,250000000
nmc_t6plain_fuds_s1,fp32,19,1,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,2,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,3,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,4,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,5,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,6,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,7,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,8,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,9,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,10,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,11,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,12,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,13,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,14,47650708,250000000
nmc_t6plain_fuds_s1,fp32,19,15,47650708,250000000
nmc_t6plain_fuds_s1,fp32,20,0,47652520,250000000
nmc_t6plain_fuds_s1,fp32,20,1,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,2,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,3,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,4,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,5,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,6,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,7,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,8,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,9,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,10,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,11,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,12,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,13,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,14,47652474,250000000
nmc_t6plain_fuds_s1,fp32,20,15,47652474,250000000
nmc_t6plain_fuds_s1,fp32,21,0,47636034,250000000
nmc_t6plain_fuds_s1,fp32,21,1,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,2,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,3,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,4,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,5,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,6,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,7,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,8,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,9,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,10,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,11,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,12,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,13,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,14,47635988,250000000
nmc_t6plain_fuds_s1,fp32,21,15,47635988,250000000
nmc_t6plain_fuds_s1,fp32,22,0,47627687,250000000
nmc_t6plain_fuds_s1,fp32,22,1,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,2,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,3,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,4,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,5,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,6,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,7,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,8,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,9,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,10,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,11,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,12,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,13,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,14,47627639,250000000
nmc_t6plain_fuds_s1,fp32,22,15,47627639,250000000
nmc_t6plain_fuds_s1,fp32,23,0,47655341,250000000
nmc_t6plain_fuds_s1,fp32,23,1,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,2,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,3,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,4,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,5,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,6,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,7,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,8,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,9,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,10,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,11,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,12,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,13,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,14,47655293,250000000
nmc_t6plain_fuds_s1,fp32,23,15,47655293,250000000
nmc_t6plain_fuds_s1,fp32,24,0,47676788,250000000
nmc_t6plain_fuds_s1,fp32,24,1,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,2,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,3,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,4,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,5,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,6,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,7,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,8,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,9,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,10,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,11,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,12,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,13,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,14,47676742,250000000
nmc_t6plain_fuds_s1,fp32,24,15,47676742,250000000
nmc_t6plain_fuds_s1,fp32,25,0,47655116,250000000
nmc_t6plain_fuds_s1,fp32,25,1,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,2,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,3,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,4,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,5,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,6,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,7,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,8,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,9,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,10,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,11,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,12,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,13,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,14,47655061,250000000
nmc_t6plain_fuds_s1,fp32,25,15,47655061,250000000
nmc_t6plain_fuds_s1,fp32,26,0,47708630,250000000
nmc_t6plain_fuds_s1,fp32,26,1,47708577,250000000
nmc_t6plain_fuds_s1,fp32,26,2,47708577,250000000
nmc_t6plain_fuds_s1,fp32,26,3,47708577,250000000
nmc_t6plain_fuds_s1,fp32,26,4,47708577,250000000
nmc_t6plain_fuds_s1,fp32,26,5,47708577,250000000
nmc_t6plain_fuds_s1,fp32,26,6,47708577,250000000
