model,precision,sample_index,repeat_index,total_cycles,network_cycles,preprocessing_window_cycles,clock_hz
lfp_t6plain_dst_s0,fp32,496,437,47940511,47917446,23065,250000000
lfp_t6plain_dst_s0,fp32,497,438,47941024,47917959,23065,250000000
lfp_t6plain_dst_s0,fp32,498,439,47941669,47918604,23065,250000000
lfp_t6plain_dst_s0,fp32,499,440,47942158,47919093,23065,250000000
lfp_t6plain_dst_s0,fp32,500,441,47942451,47919386,23065,250000000
lfp_t6plain_dst_s0,fp32,501,442,47942883,47919818,23065,250000000
lfp_t6plain_dst_s0,fp32,502,443,47943247,47920182,23065,250000000
lfp_t6plain_dst_s0,fp32,503,444,47943930,47920865,23065,250000000
lfp_t6plain_dst_s0,fp32,504,445,47944222,47921157,23065,250000000
lfp_t6plain_dst_s0,fp32,505,446,47944596,47921531,23065,250000000
lfp_t6plain_dst_s0,fp32,506,447,47944806,47921741,23065,250000000
lfp_t6plain_dst_s0,fp32,507,448,47945427,47922362,23065,250000000
lfp_t6plain_dst_s0,fp32,508,449,47945866,47922801,23065,250000000
lfp_t6plain_dst_s0,fp32,509,450,47946098,47923033,23065,250000000
lfp_t6plain_dst_s0,fp32,510,451,47946184,47923119,23065,250000000
lfp_t6plain_dst_s0,fp32,511,452,47946095,47923030,23065,250000000
lfp_t6plain_dst_s0,fp32,512,453,47946555,47923490,23065,250000000
lfp_t6plain_dst_s0,fp32,513,454,47947249,47924175,23074,250000000
lfp_t6plain_dst_s0,fp32,514,455,47947310,47924236,23074,250000000
lfp_t6plain_dst_s0,fp32,515,456,47947424,47924350,23074,250000000
lfp_t6plain_dst_s0,fp32,516,457,47947275,47924201,23074,250000000
lfp_t6plain_dst_s0,fp32,517,458,47947525,47924451,23074,250000000
lfp_t6plain_dst_s0,fp32,518,459,47947527,47924453,23074,250000000
lfp_t6plain_dst_s0,fp32,519,460,47947190,47924116,23074,250000000
lfp_t6plain_dst_s0,fp32,520,461,47947079,47924005,23074,250000000
lfp_t6plain_dst_s0,fp32,521,462,47947110,47924036,23074,250000000
lfp_t6plain_dst_s0,fp32,522,463,47947072,47923998,23074,250000000
lfp_t6plain_dst_s0,fp32,523,464,47947219,47924145,23074,250000000
lfp_t6plain_dst_s0,fp32,524,465,47947323,47924249,23074,250000000
lfp_t6plain_dst_s0,fp32,525,466,47947109,47924035,23074,250000000
lfp_t6plain_dst_s0,fp32,526,467,47946993,47923919,23074,250000000
lfp_t6plain_dst_s0,fp32,527,468,47946361,47923287,23074,250000000
lfp_t6plain_dst_s0,fp32,528,469,47945894,47922820,23074,250000000
lfp_t6plain_dst_s0,fp32,529,470,47945381,47922316,23065,250000000
lfp_t6plain_dst_s0,fp32,530,471,47945314,47922249,23065,250000000
lfp_t6plain_dst_s0,fp32,531,472,47945447,47922382,23065,250000000
lfp_t6plain_dst_s0,fp32,532,473,47945366,47922301,23065,250000000
lfp_t6plain_dst_s0,fp32,533,474,47945373,47922308,23065,250000000
lfp_t6plain_dst_s0,fp32,534,475,47945521,47922456,23065,250000000
lfp_t6plain_dst_s0,fp32,535,476,47945478,47922413,23065,250000000
lfp_t6plain_dst_s0,fp32,536,477,47945455,47922383,23072,250000000
lfp_t6plain_dst_s0,fp32,537,478,47945533,47922459,23074,250000000
lfp_t6plain_dst_s0,fp32,538,479,47945779,47922714,23065,250000000
lfp_t6plain_dst_s0,fp32,539,480,47945706,47922641,23065,250000000
lfp_t6plain_dst_s0,fp32,540,481,47945878,47922815,23063,250000000
lfp_t6plain_dst_s0,fp32,541,482,47946199,47923125,23074,250000000
lfp_t6plain_dst_s0,fp32,542,483,47946073,47923010,23063,250000000
lfp_t6plain_dst_s0,fp32,543,484,47946433,47923370,23063,250000000
lfp_t6plain_dst_s0,fp32,544,485,47946688,47923625,23063,250000000
lfp_t6plain_dst_s0,fp32,545,486,47947237,47924174,23063,250000000
lfp_t6plain_dst_s0,fp32,546,487,47947618,47924555,23063,250000000
lfp_t6plain_dst_s0,fp32,547,488,47947833,47924770,23063,250000000
lfp_t6plain_dst_s0,fp32,548,489,47948173,47925102,23071,250000000
lfp_t6plain_dst_s0,fp32,549,490,47948346,47925275,23071,250000000
lfp_t6plain_dst_s0,fp32,550,491,47948296,47925225,23071,250000000
lfp_t6plain_dst_s0,fp32,551,492,47948478,47925407,23071,250000000
lfp_t6plain_dst_s0,fp32,552,493,47948770,47925699,23071,250000000
lfp_t6plain_dst_s0,fp32,553,494,47949047,47925976,23071,250000000
lfp_t6plain_dst_s0,fp32,554,495,47949416,47926345,23071,250000000
lfp_t6plain_dst_s0,fp32,555,496,47949427,47926354,23073,250000000
lfp_t6plain_dst_s0,fp32,556,497,47949642,47926571,23071,250000000
lfp_t6plain_dst_s0,fp32,557,498,47949910,47926839,23071,250000000
lfp_t6plain_dst_s0,fp32,558,499,47950090,47927019,23071,250000000
lfp_t6plain_dst_s0,fp32,559,500,47950337,47927266,23071,250000000
lfp_t6plain_dst_s0,fp32,560,501,47950711,47927640,23071,250000000
lfp_t6plain_dst_s0,fp32,561,502,47950949,47927878,23071,250000000
lfp_t6plain_dst_s0,fp32,562,503,47951163,47928092,23071,250000000
lfp_t6plain_dst_s0,fp32,563,504,47951345,47928280,23065,250000000
lfp_t6plain_dst_s0,fp32,564,505,47951375,47928310,23065,250000000
lfp_t6plain_dst_s0,fp32,565,506,47951651,47928586,23065,250000000
lfp_t6plain_dst_s0,fp32,566,507,47951833,47928768,23065,250000000
lfp_t6plain_dst_s0,fp32,567,508,47952156,47929091,23065,250000000
lfp_t6plain_dst_s0,fp32,568,509,47952352,47929287,23065,250000000
lfp_t6plain_dst_s0,fp32,569,510,47952956,47929891,23065,250000000
lfp_t6plain_dst_s0,fp32,570,511,47953513,47930448,23065,250000000
lfp_t6plain_dst_s0,fp32,571,512,47954115,47931050,23065,250000000
lfp_t6plain_dst_s0,fp32,572,513,47954352,47931287,23065,250000000
lfp_t6plain_dst_s0,fp32,573,514,47954612,47931547,23065,250000000
lfp_t6plain_dst_s0,fp32,574,515,47954994,47931929,23065,250000000
lfp_t6plain_dst_s0,fp32,575,516,47954914,47931849,23065,250000000
lfp_t6plain_dst_s0,fp32,576,517,47955101,47932036,23065,250000000
lfp_t6plain_dst_s0,fp32,577,518,47955524,47932459,23065,250000000
lfp_t6plain_dst_s0,fp32,578,519,47955734,47932669,23065,250000000
lfp_t6plain_dst_s0,fp32,579,520,47955198,47932133,23065,250000000
lfp_t6plain_dst_s0,fp32,580,521,47955133,47932068,23065,250000000
lfp_t6plain_dst_s0,fp32,581,522,47954703,47931638,23065,250000000
lfp_t6plain_dst_s0,fp32,582,523,47954224,47931159,23065,250000000
lfp_t6plain_dst_s0,fp32,583,524,47953368,47930303,23065,250000000
lfp_t6plain_dst_s0,fp32,584,525,47952782,47929717,23065,250000000
lfp_t6plain_dst_s0,fp32,585,526,47952900,47929835,23065,250000000
lfp_t6plain_dst_s0,fp32,586,527,47952912,47929847,23065,250000000
lfp_t6plain_dst_s0,fp32,587,528,47953836,47930771,23065,250000000
lfp_t6plain_dst_s0,fp32,588,529,47954790,47931725,23065,250000000
lfp_t6plain_dst_s0,fp32,589,530,47955245,47932180,23065,250000000
lfp_t6plain_dst_s0,fp32,590,531,47955399,47932334,23065,250000000
lfp_t6plain_dst_s0,fp32,591,532,47955635,47932570,23065,250000000
lfp_t6plain_dst_s0,fp32,592,533,47955471,47932406,23065,250000000
lfp_t6plain_dst_s0,fp32,593,534,47955477,47932412,23065,250000000
lfp_t6plain_dst_s0,fp32,594,535,47955283,47932218,23065,250000000
lfp_t6plain_dst_s0,fp32,595,536,47955158,47932093,23065,250000000
lfp_t6plain_dst_s0,fp32,596,537,47955141,47932076,23065,250000000
lfp_t6plain_dst_s0,fp32,597,538,47954524,47931459,23065,250000000
lfp_t6plain_dst_s0,fp32,598,539,47954817,47931752,23065,250000000
lfp_t6plain_dst_s0,fp32,599,540,47954786,47931714,23072,250000000
lfp_t6plain_dst_s0,fp32,600,541,47954741,47931669,23072,250000000
lfp_t6plain_dst_s0,fp32,601,542,47954904,47931839,23065,250000000
lfp_t6plain_dst_s0,fp32,602,543,47954629,47931564,23065,250000000
lfp_t6plain_dst_s0,fp32,603,544,47954444,47931379,23065,250000000
lfp_t6plain_dst_s0,fp32,604,545,47954245,47931180,23065,250000000
lfp_t6plain_dst_s0,fp32,605,546,47954147,47931075,23072,250000000
lfp_t6plain_dst_s0,fp32,606,547,47953868,47930803,23065,250000000
lfp_t6plain_dst_s0,fp32,607,548,47953876,47930803,23073,250000000
lfp_t6plain_dst_s0,fp32,608,549,47953700,47930620,23080,250000000
lfp_t6plain_dst_s0,fp32,609,550,47953393,47930311,23082,250000000
lfp_t6plain_dst_s0,fp32,610,551,47953323,47930243,23080,250000000
lfp_t6plain_dst_s0,fp32,611,552,47953103,47930021,23082,250000000
lfp_t6plain_dst_s0,fp32,612,553,47953034,47929961,23073,250000000
lfp_t6plain_dst_s0,fp32,613,554,47952805,47929732,23073,250000000
lfp_t6plain_dst_s0,fp32,614,555,47952554,47929481,23073,250000000
lfp_t6plain_dst_s0,fp32,615,556,47952281,47929208,23073,250000000
lfp_t6plain_dst_s0,fp32,616,557,47951903,47928830,23073,250000000
lfp_t6plain_dst_s0,fp32,617,558,47951696,47928623,23073,250000000
lfp_t6plain_dst_s0,fp32,618,559,47951708,47928635,23073,250000000
lfp_t6plain_dst_s0,fp32,619,560,47951643,47928570,23073,250000000
lfp_t6plain_dst_s0,fp32,620,561,47951264,47928191,23073,250000000
lfp_t6plain_dst_s0,fp32,621,562,47951231,47928158,23073,250000000
lfp_t6plain_dst_s0,fp32,622,563,47951220,47928147,23073,250000000
lfp_t6plain_dst_s0,fp32,623,564,47950794,47927721,23073,250000000
lfp_t6plain_dst_s0,fp32,624,565,47950841,47927768,23073,250000000
lfp_t6plain_dst_s0,fp32,625,566,47950950,47927877,23073,250000000
lfp_t6plain_dst_s0,fp32,626,567,47951036,47927963,23073,250000000
lfp_t6plain_dst_s0,fp32,627,568,47950634,47927561,23073,250000000
lfp_t6plain_dst_s0,fp32,628,569,47950121,47927048,23073,250000000
lfp_t6plain_dst_s0,fp32,629,570,47949838,47926765,23073,250000000
lfp_t6plain_dst_s0,fp32,630,571,47949436,47926363,23073,250000000
lfp_t6plain_dst_s0,fp32,631,572,47949027,47925964,23063,250000000
lfp_t6plain_dst_s0,fp32,632,573,47949084,47926021,23063,250000000
lfp_t6plain_dst_s0,fp32,633,574,47948835,47925772,23063,250000000
lfp_t6plain_dst_s0,fp32,634,575,47948452,47925389,23063,250000000
lfp_t6plain_dst_s0,fp32,635,576,47947734,47924671,23063,250000000
lfp_t6plain_dst_s0,fp32,636,577,47947673,47924610,23063,250000000
lfp_t6plain_dst_s0,fp32,637,578,47947810,47924747,23063,250000000
lfp_t6plain_dst_s0,fp32,638,579,47947778,47924715,23063,250000000
lfp_t6plain_dst_s0,fp32,639,580,47947505,47924440,23065,250000000
lfp_t6plain_dst_s0,fp32,640,581,47947203,47924138,23065,250000000
lfp_t6plain_dst_s0,fp32,641,582,47946867,47923802,23065,250000000
lfp_t6plain_dst_s0,fp32,642,583,47946303,47923238,23065,250000000
lfp_t6plain_dst_s0,fp32,643,584,47945601,47922536,23065,250000000
lfp_t6plain_dst_s0,fp32,644,585,47944530,47921465,23065,250000000
lfp_t6plain_dst_s0,fp32,645,586,47943896,47920831,23065,250000000
lfp_t6plain_dst_s0,fp32,646,587,47942595,47919530,23065,250000000
lfp_t6plain_dst_s0,fp32,647,588,47941295,47918230,23065,250000000
lfp_t6plain_dst_s0,fp32,648,589,47938769,47915704,23065,250000000
lfp_t6plain_dst_s0,fp32,649,590,47939505,47916440,23065,250000000
lfp_t6plain_dst_s0,fp32,650,591,47940343,47917278,23065,250000000
lfp_t6plain_dst_s0,fp32,651,592,47940911,47917846,23065,250000000
lfp_t6plain_dst_s0,fp32,652,593,47941815,47918750,23065,250000000
lfp_t6plain_dst_s0,fp32,653,594,47942305,47919240,23065,250000000
lfp_t6plain_dst_s0,fp32,654,595,47942607,47919542,23065,250000000
lfp_t6plain_dst_s0,fp32,655,596,47942528,47919463,23065,250000000
lfp_t6plain_dst_s0,fp32,656,597,47943510,47920445,23065,250000000
lfp_t6plain_dst_s0,fp32,657,598,47942764,47919699,23065,250000000
lfp_t6plain_dst_s0,fp32,658,599,47942732,47919667,23065,250000000
lfp_t6plain_dst_s0,fp32,659,600,47942502,47919437,23065,250000000
lfp_t6plain_dst_s0,fp32,660,601,47942195,47919130,23065,250000000
lfp_t6plain_dst_s0,fp32,661,602,47942717,47919652,23065,250000000
lfp_t6plain_dst_s0,fp32,662,603,47942381,47919316,23065,250000000
lfp_t6plain_dst_s0,fp32,663,604,47942267,47919202,23065,250000000
lfp_t6plain_dst_s0,fp32,664,605,47943126,47920061,23065,250000000
lfp_t6plain_dst_s0,fp32,665,606,47943778,47920713,23065,250000000
lfp_t6plain_dst_s0,fp32,666,607,47943965,47920900,23065,250000000
lfp_t6plain_dst_s0,fp32,667,608,47944606,47921541,23065,250000000
lfp_t6plain_dst_s0,fp32,668,609,47945137,47922072,23065,250000000
lfp_t6plain_dst_s0,fp32,669,610,47945535,47922470,23065,250000000
lfp_t6plain_dst_s0,fp32,670,611,47945997,47922932,23065,250000000
lfp_t6plain_dst_s0,fp32,671,612,47946648,47923574,23074,250000000
lfp_t6plain_dst_s0,fp32,672,613,47947286,47924223,23063,250000000
lfp_t6plain_dst_s0,fp32,673,614,47947906,47924843,23063,250000000
lfp_t6plain_dst_s0,fp32,674,615,47948873,47925810,23063,250000000
lfp_t6plain_dst_s0,fp32,675,616,47949656,47926593,23063,250000000
lfp_t6plain_dst_s0,fp32,676,617,47950363,47927300,23063,250000000
lfp_t6plain_dst_s0,fp32,677,618,47951232,47928169,23063,250000000
lfp_t6plain_dst_s0,fp32,678,619,47951926,47928863,23063,250000000
lfp_t6plain_dst_s0,fp32,679,620,47951746,47928675,23071,250000000
lfp_t6plain_dst_s0,fp32,680,621,47951068,47927997,23071,250000000
lfp_t6plain_dst_s0,fp32,681,622,47951022,47927951,23071,250000000
lfp_t6plain_dst_s0,fp32,682,623,47951052,47927981,23071,250000000
lfp_t6plain_dst_s0,fp32,683,624,47951179,47928108,23071,250000000
lfp_t6plain_dst_s0,fp32,684,625,47950882,47927811,23071,250000000
lfp_t6plain_dst_s0,fp32,685,626,47950958,47927887,23071,250000000
lfp_t6plain_dst_s0,fp32,686,627,47951301,47928230,23071,250000000
lfp_t6plain_dst_s0,fp32,687,628,47951790,47928719,23071,250000000
lfp_t6plain_dst_s0,fp32,688,629,47950592,47927519,23073,250000000
lfp_t6plain_dst_s0,fp32,689,630,47950135,47927064,23071,250000000
lfp_t6plain_dst_s0,fp32,690,631,47949993,47926922,23071,250000000
lfp_t6plain_dst_s0,fp32,691,632,47950136,47927065,23071,250000000
lfp_t6plain_dst_s0,fp32,692,633,47949870,47926797,23073,250000000
lfp_t6plain_dst_s0,fp32,693,634,47949761,47926690,23071,250000000
lfp_t6plain_dst_s0,fp32,694,635,47949462,47926391,23071,250000000
lfp_t6plain_dst_s0,fp32,695,636,47949141,47926070,23071,250000000
lfp_t6plain_dst_s0,fp32,696,637,47949349,47926278,23071,250000000
lfp_t6plain_dst_s0,fp32,697,638,47949394,47926323,23071,250000000
lfp_t6plain_dst_s0,fp32,698,639,47949646,47926575,23071,250000000
lfp_t6plain_dst_s0,fp32,699,640,47949826,47926755,23071,250000000
lfp_t6plain_dst_s0,fp32,700,641,47950015,47926944,23071,250000000
lfp_t6plain_dst_s0,fp32,701,642,47950132,47927061,23071,250000000
lfp_t6plain_dst_s0,fp32,702,643,47950331,47927260,23071,250000000
lfp_t6plain_dst_s0,fp32,703,644,47950215,47927144,23071,250000000
lfp_t6plain_dst_s0,fp32,704,645,47950503,47927432,23071,250000000
lfp_t6plain_dst_s0,fp32,705,646,47950055,47926984,23071,250000000
lfp_t6plain_dst_s0,fp32,706,647,47950097,47927026,23071,250000000
lfp_t6plain_dst_s0,fp32,707,648,47950362,47927291,23071,250000000
lfp_t6plain_dst_s0,fp32,708,649,47950587,47927516,23071,250000000
lfp_t6plain_dst_s0,fp32,709,650,47950726,47927655,23071,250000000
lfp_t6plain_dst_s0,fp32,710,651,47949863,47926792,23071,250000000
lfp_t6plain_dst_s0,fp32,711,652,47950399,47927328,23071,250000000
lfp_t6plain_dst_s0,fp32,712,653,47950922,47927851,23071,250000000
lfp_t6plain_dst_s0,fp32,713,654,47951016,47927945,23071,250000000
lfp_t6plain_dst_s0,fp32,714,655,47951817,47928746,23071,250000000
lfp_t6plain_dst_s0,fp32,715,656,47951923,47928852,23071,250000000
lfp_t6plain_dst_s0,fp32,716,657,47952477,47929406,23071,250000000
lfp_t6plain_dst_s0,fp32,717,658,47953002,47929931,23071,250000000
lfp_t6plain_dst_s0,fp32,718,659,47954017,47930944,23073,250000000
lfp_t6plain_dst_s0,fp32,719,660,47954205,47931134,23071,250000000
lfp_t6plain_dst_s0,fp32,720,661,47954886,47931815,23071,250000000
lfp_t6plain_dst_s0,fp32,721,662,47955444,47932373,23071,250000000
lfp_t6plain_dst_s0,fp32,722,663,47955967,47932894,23073,250000000
lfp_t6plain_dst_s0,fp32,723,664,47956534,47933463,23071,250000000
lfp_t6plain_dst_s0,fp32,724,665,47956957,47933886,23071,250000000
lfp_t6plain_dst_s0,fp32,725,666,47957178,47934107,23071,250000000
lfp_t6plain_dst_s0,fp32,726,667,47956935,47933864,23071,250000000
lfp_t6plain_dst_s0,fp32,727,668,47956345,47933272,23073,250000000
lfp_t6plain_dst_s0,fp32,728,669,47954270,47931199,23071,250000000
lfp_t6plain_dst_s0,fp32,729,670,47954997,47931926,23071,250000000
lfp_t6plain_dst_s0,fp32,730,671,47955748,47932677,23071,250000000
lfp_t6plain_dst_s0,fp32,731,672,47956508,47933437,23071,250000000
lfp_t6plain_dst_s0,fp32,732,673,47956990,47933919,23071,250000000
lfp_t6plain_dst_s0,fp32,733,674,47957280,47934209,23071,250000000
lfp_t6plain_dst_s0,fp32,734,675,47957440,47934369,23071,250000000
lfp_t6plain_dst_s0,fp32,735,676,47957872,47934801,23071,250000000
lfp_t6plain_dst_s0,fp32,736,677,47958354,47935289,23065,250000000
lfp_t6plain_dst_s0,fp32,737,678,47958677,47935612,23065,250000000
lfp_t6plain_dst_s0,fp32,738,679,47959205,47936140,23065,250000000
lfp_t6plain_dst_s0,fp32,739,680,47959477,47936412,23065,250000000
lfp_t6plain_dst_s0,fp32,740,681,47959983,47936918,23065,250000000
lfp_t6plain_dst_s0,fp32,741,682,47960434,47937369,23065,250000000
lfp_t6plain_dst_s0,fp32,742,683,47960483,47937418,23065,250000000
lfp_t6plain_dst_s0,fp32,743,684,47960949,47937884,23065,250000000
lfp_t6plain_dst_s0,fp32,744,685,47960912,47937847,23065,250000000
lfp_t6plain_dst_s0,fp32,745,686,47961160,47938095,23065,250000000
lfp_t6plain_dst_s0,fp32,746,687,47961542,47938477,23065,250000000
lfp_t6plain_dst_s0,fp32,747,688,47962005,47938933,23072,250000000
lfp_t6plain_dst_s0,fp32,748,689,47962341,47939267,23074,250000000
lfp_t6plain_dst_s0,fp32,749,690,47962774,47939709,23065,250000000
lfp_t6plain_dst_s0,fp32,750,691,47963069,47940004,23065,250000000
lfp_t6plain_dst_s0,fp32,751,692,47963605,47940540,23065,250000000
lfp_t6plain_dst_s0,fp32,752,693,47963916,47940851,23065,250000000
lfp_t6plain_dst_s0,fp32,753,694,47964305,47941240,23065,250000000
lfp_t6plain_dst_s0,fp32,754,695,47964744,47941679,23065,250000000
lfp_t6plain_dst_s0,fp32,755,696,47965186,47942121,23065,250000000
lfp_t6plain_dst_s0,fp32,756,697,47965650,47942585,23065,250000000
lfp_t6plain_dst_s0,fp32,757,698,47966039,47942974,23065,250000000
lfp_t6plain_dst_s0,fp32,758,699,47966434,47943369,23065,250000000
lfp_t6plain_dst_s0,fp32,759,700,47966926,47943861,23065,250000000
lfp_t6plain_dst_s0,fp32,760,701,47967435,47944370,23065,250000000
lfp_t6plain_dst_s0,fp32,761,702,47967928,47944863,23065,250000000
lfp_t6plain_dst_s0,fp32,762,703,47968428,47945363,23065,250000000
lfp_t6plain_dst_s0,fp32,763,704,47968878,47945813,23065,250000000
lfp_t6plain_dst_s0,fp32,764,705,47969376,47946311,23065,250000000
lfp_t6plain_dst_s0,fp32,765,706,47969900,47946835,23065,250000000
lfp_t6plain_dst_s0,fp32,766,707,47970094,47947029,23065,250000000
lfp_t6plain_dst_s0,fp32,767,708,47970590,47947525,23065,250000000
lfp_t6plain_dst_s0,fp32,768,709,47971086,47948021,23065,250000000
lfp_t6plain_dst_s0,fp32,769,710,47971519,47948447,23072,250000000
lfp_t6plain_dst_s0,fp32,770,711,47971955,47948881,23074,250000000
lfp_t6plain_dst_s0,fp32,771,712,47972505,47949440,23065,250000000
lfp_t6plain_dst_s0,fp32,772,713,47973228,47950163,23065,250000000
lfp_t6plain_dst_s0,fp32,773,714,47973808,47950743,23065,250000000
lfp_t6plain_dst_s0,fp32,774,715,47974288,47951223,23065,250000000
lfp_t6plain_dst_s0,fp32,775,716,47975170,47952105,23065,250000000
lfp_t6plain_dst_s0,fp32,776,717,47975700,47952637,23063,250000000
lfp_t6plain_dst_s0,fp32,777,718,47975924,47952861,23063,250000000
lfp_t6plain_dst_s0,fp32,778,719,47976273,47953210,23063,250000000
lfp_t6plain_dst_s0,fp32,779,720,47976781,47953718,23063,250000000
lfp_t6plain_dst_s0,fp32,780,721,47976628,47953565,23063,250000000
lfp_t6plain_dst_s0,fp32,781,722,47976803,47953740,23063,250000000
lfp_t6plain_dst_s0,fp32,782,723,47976827,47953764,23063,250000000
lfp_t6plain_dst_s0,fp32,783,724,47976854,47953791,23063,250000000
lfp_t6plain_dst_s0,fp32,784,725,47976570,47953499,23071,250000000
lfp_t6plain_dst_s0,fp32,785,726,47976784,47953713,23071,250000000
lfp_t6plain_dst_s0,fp32,786,727,47977088,47954017,23071,250000000
lfp_t6plain_dst_s0,fp32,787,728,47977584,47954513,23071,250000000
lfp_t6plain_dst_s0,fp32,788,729,47977537,47954464,23073,250000000
lfp_t6plain_dst_s0,fp32,789,730,47977534,47954463,23071,250000000
lfp_t6plain_dst_s0,fp32,790,731,47977920,47954849,23071,250000000
lfp_t6plain_dst_s0,fp32,791,732,47977985,47954914,23071,250000000
lfp_t6plain_dst_s0,fp32,792,733,47978147,47955076,23071,250000000
lfp_t6plain_dst_s0,fp32,793,734,47978444,47955373,23071,250000000
lfp_t6plain_dst_s0,fp32,794,735,47978601,47955530,23071,250000000
lfp_t6plain_dst_s0,fp32,795,736,47978725,47955652,23073,250000000
lfp_t6plain_dst_s0,fp32,796,737,47978978,47955907,23071,250000000
lfp_t6plain_dst_s0,fp32,797,738,47979057,47955986,23071,250000000
lfp_t6plain_dst_s0,fp32,798,739,47979048,47955977,23071,250000000
lfp_t6plain_dst_s0,fp32,799,740,47979407,47956336,23071,250000000
lfp_t6plain_dst_s0,fp32,800,741,47979264,47956199,23065,250000000
lfp_t6plain_dst_s0,fp32,801,742,47979261,47956196,23065,250000000
lfp_t6plain_dst_s0,fp32,802,743,47979521,47956456,23065,250000000
lfp_t6plain_dst_s0,fp32,803,744,47979810,47956745,23065,250000000
lfp_t6plain_dst_s0,fp32,804,745,47979825,47956753,23072,250000000
lfp_t6plain_dst_s0,fp32,805,746,47980044,47956970,23074,250000000
lfp_t6plain_dst_s0,fp32,806,747,47980149,47957084,23065,250000000
lfp_t6plain_dst_s0,fp32,807,748,47980066,47957001,23065,250000000
lfp_t6plain_dst_s0,fp32,808,749,47980337,47957272,23065,250000000
lfp_t6plain_dst_s0,fp32,809,750,47980655,47957590,23065,250000000
lfp_t6plain_dst_s0,fp32,810,751,47981329,47958264,23065,250000000
lfp_t6plain_dst_s0,fp32,811,752,47982095,47959030,23065,250000000
lfp_t6plain_dst_s0,fp32,812,753,47982086,47959021,23065,250000000
lfp_t6plain_dst_s0,fp32,813,754,47982248,47959183,23065,250000000
lfp_t6plain_dst_s0,fp32,814,755,47982283,47959218,23065,250000000
lfp_t6plain_dst_s0,fp32,815,756,47982515,47959450,23065,250000000
lfp_t6plain_dst_s0,fp32,816,757,47982769,47959704,23065,250000000
lfp_t6plain_dst_s0,fp32,817,758,47983365,47960300,23065,250000000
lfp_t6plain_dst_s0,fp32,818,759,47983708,47960643,23065,250000000
lfp_t6plain_dst_s0,fp32,819,760,47983995,47960930,23065,250000000
lfp_t6plain_dst_s0,fp32,820,761,47984500,47961435,23065,250000000
lfp_t6plain_dst_s0,fp32,821,762,47984738,47961673,23065,250000000
lfp_t6plain_dst_s0,fp32,822,763,47985700,47962635,23065,250000000
lfp_t6plain_dst_s0,fp32,823,764,47986349,47963284,23065,250000000
lfp_t6plain_dst_s0,fp32,824,765,47987085,47964020,23065,250000000
lfp_t6plain_dst_s0,fp32,825,766,47987160,47964095,23065,250000000
lfp_t6plain_dst_s0,fp32,826,767,47987698,47964633,23065,250000000
lfp_t6plain_dst_s0,fp32,827,768,47988207,47965142,23065,250000000
lfp_t6plain_dst_s0,fp32,828,769,47988781,47965716,23065,250000000
lfp_t6plain_dst_s0,fp32,829,770,47989481,47966416,23065,250000000
lfp_t6plain_dst_s0,fp32,830,771,47990016,47966951,23065,250000000
lfp_t6plain_dst_s0,fp32,831,772,47990554,47967482,23072,250000000
lfp_t6plain_dst_s0,fp32,832,773,47991414,47968340,23074,250000000
lfp_t6plain_dst_s0,fp32,833,774,47991584,47968519,23065,250000000
lfp_t6plain_dst_s0,fp32,834,775,47991806,47968741,23065,250000000
lfp_t6plain_dst_s0,fp32,835,776,47991998,47968933,23065,250000000
lfp_t6plain_dst_s0,fp32,836,777,47992191,47969128,23063,250000000
lfp_t6plain_dst_s0,fp32,837,778,47992216,47969153,23063,250000000
lfp_t6plain_dst_s0,fp32,838,779,47992130,47969067,23063,250000000
lfp_t6plain_dst_s0,fp32,839,780,47992102,47969039,23063,250000000
lfp_t6plain_dst_s0,fp32,840,781,47991964,47968901,23063,250000000
lfp_t6plain_dst_s0,fp32,841,782,47991548,47968485,23063,250000000
lfp_t6plain_dst_s0,fp32,842,783,47991710,47968647,23063,250000000
lfp_t6plain_dst_s0,fp32,843,784,47991697,47968634,23063,250000000
lfp_t6plain_dst_s0,fp32,844,785,47992041,47968976,23065,250000000
lfp_t6plain_dst_s0,fp32,845,786,47992461,47969396,23065,250000000
lfp_t6plain_dst_s0,fp32,846,787,47992736,47969671,23065,250000000
lfp_t6plain_dst_s0,fp32,847,788,47993077,47970012,23065,250000000
lfp_t6plain_dst_s0,fp32,848,789,47993479,47970414,23065,250000000
lfp_t6plain_dst_s0,fp32,849,790,47993390,47970325,23065,250000000
lfp_t6plain_dst_s0,fp32,850,791,47993204,47970139,23065,250000000
lfp_t6plain_dst_s0,fp32,851,792,47993261,47970196,23065,250000000
lfp_t6plain_dst_s0,fp32,852,793,47993513,47970448,23065,250000000
lfp_t6plain_dst_s0,fp32,853,794,47993706,47970641,23065,250000000
lfp_t6plain_dst_s0,fp32,854,795,47993753,47970688,23065,250000000
lfp_t6plain_dst_s0,fp32,855,796,47994180,47971115,23065,250000000
lfp_t6plain_dst_s0,fp32,856,797,47994420,47971355,23065,250000000
lfp_t6plain_dst_s0,fp32,857,798,47994707,47971642,23065,250000000
lfp_t6plain_dst_s0,fp32,858,799,47994871,47971806,23065,250000000
lfp_t6plain_dst_s0,fp32,859,800,47995016,47971951,23065,250000000
lfp_t6plain_dst_s0,fp32,860,801,47995347,47972282,23065,250000000
lfp_t6plain_dst_s0,fp32,861,802,47995416,47972351,23065,250000000
lfp_t6plain_dst_s0,fp32,862,803,47995703,47972638,23065,250000000
