feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,0.0,35-65,2.3942517673264723,2.8989606523550946,-1.7198606804511518
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,0.0,<=35,0.8632893376349989,1.040588266040064,0.048429245309780364
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,0.0,>65,5.730763792043871,5.73127933076103,-5.730763792043871
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,10.0,35-65,2.774149369995346,3.737766299006719,-2.543247205352409
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,10.0,<=35,0.6269898742292723,0.909136568888199,-0.20983269304072893
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,20.0,35-65,2.184804181879922,2.5978881802490696,-2.10452727157768
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,20.0,<=35,0.5370830367587253,0.6762452625416155,-0.35722671145971724
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,25.0,35-65,2.8984426650606108,3.315725991885233,-2.8984426650606108
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,25.0,<=35,0.5360014904026537,0.6314809615167122,-0.17462963589939276
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,25.0,>65,5.856345415346229,5.8572935541777795,-5.856345415346229
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,30.0,35-65,2.0732698427372265,2.451175820578361,-2.071991709513547
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,30.0,<=35,0.6399210249755868,0.7822960921355703,-0.560788421230337
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,40.0,35-65,3.118527010918395,3.645064922244737,-3.118527010918395
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,40.0,<=35,0.6230214223784096,0.7613303276262228,-0.6146056805838209
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,50.0,35-65,3.009391954543365,3.4014463566510673,-3.009391954543365
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,50.0,<=35,0.7677603332462352,0.9706195911262568,-0.7356287195696303
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,-10.0,35-65,12.60700256042409,13.476161488110376,-12.60700256042409
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,-10.0,<=35,19.06404702185296,19.133069601131698,-19.06404702185296
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,-10.0,>65,8.750950713629528,10.279904883093723,-8.750950713629528
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,0.0,35-65,6.397187168399614,7.082806366557245,-6.397187168399614
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,0.0,<=35,3.4939835785323825,4.739975763039292,-3.1841587502513335
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,0.0,>65,13.0225982209094,13.072649960871201,-13.0225982209094
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,10.0,35-65,14.094872411931705,15.150400346207826,-14.094872411931705
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,10.0,<=35,0.8734096388851061,1.137251395201997,-0.8699017443124138
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,10.0,>65,27.61393861403222,27.868591598735858,-27.61393861403222
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,20.0,35-65,8.89910827225142,10.052099114719201,-8.89910827225142
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,20.0,<=35,3.805850149666079,6.273990850645171,-3.784789030899328
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,20.0,>65,9.582878896303063,9.858046783895448,-9.582878896303063
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,25.0,35-65,9.552079575563676,10.558938539529926,-9.552079575563676
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,25.0,<=35,1.2041644421252733,1.7301249990346872,-1.1942172777157753
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,25.0,>65,11.805455504428314,11.893225616420159,-11.805455504428314
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,30.0,35-65,10.068537308749862,10.45502774111604,-10.068537308749862
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,30.0,<=35,5.0558863025689575,5.381808716317021,-5.0558863025689575
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,30.0,>65,8.235699896971662,9.090691507845785,-8.235699896971662
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,40.0,35-65,7.249635889570906,8.948195164878467,-7.249635889570906
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,40.0,<=35,4.117118244774951,4.202702902235205,-4.117118244774951
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,40.0,>65,14.088883677151573,14.367535496111476,-14.088883677151573
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,50.0,35-65,10.17568030234113,11.452313277022139,-10.17568030234113
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,50.0,<=35,1.827720126930369,2.1082567703476442,-1.8175021317052713
T6_plain,FUDS,0,cold_start_time_since_reset,300-900_s,50.0,>65,9.73495014394838,9.808616659365638,-9.73495014394838
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,-10.0,35-65,18.462346068314314,18.893078241852884,-18.462346068314314
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,-10.0,>65,14.737294187951184,16.283856308237528,-14.737294187951184
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,0.0,35-65,11.91365396205416,12.333368758266364,-11.91365396205416
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,0.0,<=35,6.278246897547657,7.1499875238517285,-6.278246897547657
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,0.0,>65,12.079215388160543,13.179446341624768,-12.079215388160543
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,10.0,35-65,17.428993347103457,20.64773594126222,-17.428993347103457
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,10.0,<=35,2.539730138007892,2.7318579291461687,-2.539730138007892
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,10.0,>65,25.33264851901744,27.901788088603812,-25.33264851901744
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,20.0,35-65,14.91447231867049,15.804752277945203,-14.91447231867049
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,20.0,<=35,2.8809555701810203,2.9372655524344995,-2.8809555701810203
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,20.0,>65,12.486589719166075,12.687767178096491,-12.486589719166075
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,25.0,35-65,11.438728115285485,13.58351852045769,-11.438728115285485
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,25.0,<=35,5.256779036909136,5.290758209775592,-5.256779036909136
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,25.0,>65,15.456106049835142,15.471489673438704,-15.456106049835142
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,30.0,35-65,12.89084060798728,12.91652548828575,-12.89084060798728
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,30.0,<=35,9.035591644826203,9.095176731431343,-9.035591644826203
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,30.0,>65,13.416147170195655,13.933100953999809,-13.416147170195655
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,40.0,35-65,7.702890451708887,7.802122226706675,-7.702890451708887
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,40.0,<=35,6.607996179190752,6.658397823512283,-6.607996179190752
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,40.0,>65,17.69763870477798,17.9275252172855,-17.69763870477798
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,50.0,35-65,10.114602461279333,10.557587429629288,-10.114602461279333
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,50.0,<=35,4.413629361239893,4.527169532415297,-4.413629361239893
T6_plain,FUDS,0,cold_start_time_since_reset,60-300_s,50.0,>65,17.181747191607187,17.3823072305638,-17.181747191607187
T6_plain,FUDS,0,cold_start_time_since_reset,900-1800_s,-10.0,35-65,3.9900752050132846,4.531875090894296,-3.9787717601391925
